rms_mean,rms_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,perceptr_mean,perceptr_var,chroma_stft_mean,chroma_stft_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,tonnetz_mean,tonnetz_var,harmonic_ratio,pitch_std,mfcc_delta_mean,mfcc_delta_var,energy_score,tempo_var,beat_count,filename
0.15025213,0.0051319706,0.11605334208107586,0.004989049089765163,99.38401442307692,2613.0038635765077,885054.6011743943,2759.616527184805,288455.07421779947,5838.906359598733,4382070.914481489,0.032593723,0.0012652283,0.34703135,0.08670819,-79.40822,7926.8145,87.76229,1174.5842,3.348295,326.87262,6.4351196,182.04282,2.3103988,102.74296,-11.096722,262.5953,-9.226272,121.05645,-7.3248386,114.51744,-12.32263,83.29849,-8.239881,89.89802,-10.058928,75.43277,-5.9497867,64.92536,-9.417216,65.15526,-1.3440624,55.12852,-9.657618,51.093296,-2.67537,45.845783,-4.8760796,33.48784,-4.203221,54.86906,-7.4601135,45.94335,-1.135437,33.939243,-0.024939013843012246,0.022066233188404442,-0.14462651213365768,871.17206,0.0015261637,11.123165,392.60940562796327,0.027468892243592766,47,"Tum Tum - SS Thaman, Sri Vardhini, Aditi Bhavaraju, Satya Yamini, Roshini JKV & Tejaswini.mp3"
0.27626795,0.00988352,0.10708060722232972,0.0021512419591531245,107.666015625,2614.593961466836,265248.88825474645,2815.7001490916923,91864.0756463664,5982.197159805534,1902412.0626794922,0.02792584,0.0006159381,0.4186656,0.083636,-1.2339827,938.31287,85.58872,352.08374,-6.098631,237.17593,0.59740406,195.91061,6.7622976,118.27034,8.716996,118.16653,7.8001084,110.23559,1.1895763,108.04991,2.673769,64.135086,5.6392684,66.61904,-0.7539155,56.6872,2.9626942,57.475903,-0.05430171,45.58947,7.6506734,70.456955,3.4536533,52.035786,3.221719,51.24068,0.5810375,52.14048,4.2761507,53.774464,-0.5981914,45.071365,3.2626805,57.601627,0.024193838095642507,0.02245937560611485,0.756768765477215,841.5887,0.0051000584,3.9878943,722.3285027478048,0.055216162244638455,53,Surviva (feat. Yogi B & Mali Manoj) - Anirudh Ravichander.mp3
0.225387,0.008540464,0.11500270595491487,0.004557699270868586,143.5546875,3065.2469056877158,747652.9994302399,3183.488769581962,129337.73525699855,7235.114583585285,2051570.2495596276,0.024883784,0.0009818563,0.30758664,0.08975292,-58.680294,2538.0845,69.29702,587.4915,37.262905,208.37822,14.069677,166.53229,6.410226,126.67396,4.4331446,73.83205,-11.1356,111.94922,-2.3047726,96.43897,-9.470085,114.804565,-10.261608,105.509285,-4.987984,87.71795,-0.5036376,68.40637,-4.8465934,81.393074,-2.7983522,86.258705,-5.41411,64.86163,-3.0139713,73.850235,-8.279622,57.037743,-1.1744004,42.55415,-7.405556,57.69997,-4.482459,58.688107,-0.03846383401679737,0.033819355776073735,5.937873535599737,868.6667,-0.00043994805,5.090053,690.8668257830255,0.05663285070654843,67,Pogiren (feat. Prashan Sean) - Mugen Rao.mp3
0.30160084,0.012858981,0.10341018346071981,0.005940142938512765,95.703125,2087.1200314748635,1623092.4365872496,2029.085719582818,673345.6538672308,4133.300006500339,6834183.560879099,0.026430255,0.002172282,0.3126309,0.08842273,-49.540604,8787.269,117.50143,4561.46,-9.844237,437.44238,15.594917,277.9054,-2.7401187,156.56702,9.250654,179.18768,-5.0383472,122.27958,-3.8800488,96.09385,-7.804832,95.165276,-0.1158025,96.37,-13.515078,105.524155,0.08556118,91.76895,-4.8959713,73.9233,2.358841,73.96462,-2.6279373,84.42601,2.000308,103.71044,-1.4786981,89.826546,1.6902268,119.911125,-4.73378,84.44824,-0.034235433,78.696014,-0.022241982637867818,0.04292972002676505,-0.19356637171366675,966.65875,-0.0028852203,3.1629047,629.4771623291682,0.064555266126486,48,Lost In Sound - ROY KNOX.mp3
0.28821957,0.019285167,0.20204072840073528,0.008801428550602288,151.99908088235293,3998.5400906955374,756362.7278179901,3086.898506447138,242449.81023712424,7815.927738154267,2131261.071908824,0.07434165,0.004262536,0.4658868,0.087450534,-9.654847,6212.6523,29.755653,543.4639,4.1727686,1046.2546,4.794687,365.62488,-1.6469254,550.7933,5.667489,296.98306,-6.066526,278.4217,1.2327993,152.71782,-7.1769657,145.79123,-0.6882674,103.27546,-0.45966294,112.46489,5.6372223,99.19122,-1.2067583,84.51161,5.8935747,82.78582,-0.3053552,72.15149,1.1759245,47.62654,-5.3256187,54.519543,2.7416456,57.906227,-1.4181002,44.650425,3.718949,47.466057,0.017714104357583377,0.011151159828811902,-0.5447879745527884,1063.1924,0.01733759,4.8539133,1152.4575100207487,0.045294706660612076,69,Paranoia - Whales & ggnoaa.mp3
0.35469693,0.01449626,0.09906591645704334,0.004385683835761095,123.046875,2329.2912555643534,640610.7498051263,2546.4233342424177,165205.98992024493,5153.652169903735,2551451.076966623,0.024378318,0.0008762898,0.358415,0.088125415,9.334669,2672.4858,98.99469,695.43945,2.353541,294.1363,11.384878,252.18321,-2.5033193,150.48418,6.635423,82.33796,-9.387894,141.25673,3.9916954,85.324196,-5.3027873,77.126526,1.2548662,60.46185,-4.084444,56.132668,2.0698948,48.553524,-4.3634415,58.421783,-0.23228903,61.067097,-2.627352,65.64221,-1.2384228,64.51629,-2.6207407,46.509552,0.21666875,49.5085,-7.001709,50.854515,-1.1305766,39.93296,0.02512733843517592,0.019383621653983205,-0.22675401296840692,828.84625,0.0023427978,6.719338,826.1924561546,0.03279343997116766,60,"Chogada (From Loveyatri) - Darshan Raval, Asees Kaur & Lijo George-Dj Chetas.mp3"
0.369069,0.011441076,0.06336167279411764,0.0012014252612812665,117.45383522727273,1725.1310561138555,421300.41637288645,2107.320010745615,216528.5810202852,3498.2121801228714,2122649.6052899715,0.006728659,0.00017594638,0.3118371,0.09457541,-51.70943,4570.2974,114.989494,1141.7517,-1.6709489,489.26868,32.173836,379.8766,11.324492,226.2867,-5.8141046,272.4301,-1.439894,187.6249,-2.2399268,193.36874,-14.47671,196.70903,-0.9535997,138.33028,-9.614858,124.16718,-1.1668315,85.62645,-1.644507,109.99277,-1.5508361,108.80062,1.5501744,90.37939,-2.0927377,81.429634,-6.827779,90.025986,4.2213206,97.04791,-12.151171,139.95432,-1.4711393,111.30219,-0.034530528693975486,0.022916645415980555,0.1417437343691377,901.039,-0.0055248886,11.9785,636.6924110334942,0.033514423050440355,56,Mera Mann - Juss & MixSingh.mp3
0.12013847,0.003881459,0.03963241340944272,0.0009054978728930815,135.99917763157896,1304.4961814264761,654029.0905800503,1884.7687215890676,781958.9192673884,2733.8834685806887,4783997.629577855,0.0023399773,5.9826685e-05,0.28210053,0.09514214,-228.44524,10276.435,139.17792,2063.1804,21.046947,769.59326,14.227461,685.84674,12.615315,293.98495,-0.82764524,257.23453,-2.284518,186.5304,2.8786714,107.07056,-5.1098685,141.31184,-5.6155105,143.79913,-3.9554312,117.1416,-7.431133,72.94213,-8.9982395,113.157776,-3.5667472,50.07553,-6.7343297,61.16063,-3.8333287,67.534744,-5.376334,59.30879,-3.038992,84.14878,-2.8609407,91.00409,-3.407064,140.24364,-0.03432681449990732,0.03753114708715976,-1.8743843371786222,469.9703,0.010513135,10.810583,156.72017060668526,0.030731146236048938,59,Ala Vaikunthapurramuloo - Sri Krishna & Priya Sisters.mp3
0.1283748,0.0032472447,0.0586617767995356,0.0007385076241228639,117.45383522727273,1617.0968541746959,219060.06779540508,2101.9914809635343,143104.35235032276,3379.5878974276798,1653246.9728980218,0.0028470154,2.2953769e-05,0.2549501,0.089503504,-159.13931,4173.7734,118.35796,482.21005,1.011336,249.09685,29.873486,171.17116,4.6830955,236.84618,-1.2870389,129.50499,-6.01119,96.05974,5.718988,82.659325,-14.430344,96.72925,-0.42913574,148.44606,-7.0873146,66.17475,-6.9192595,107.88695,-6.882705,73.664986,-10.085126,103.65886,-1.6419836,61.562973,-10.038053,82.83738,-6.1594787,60.186207,-4.0415196,61.623566,-11.520798,76.812454,-4.606651,63.75313,-0.03545675126516754,0.04835221887693824,0.17238862916963374,829.7524,0.0032531363,4.028606,207.5944853744107,0.07133535372321759,32,Mere Naam Tu - Abhay Jodhpurkar.mp3
0.27663654,0.015610407,0.13877807239260836,0.013718745635514461,151.99908088235293,2881.6978139350517,1248048.2237478658,2582.6728421031844,155260.67579640527,5676.590674432808,2420411.077219427,0.028772345,0.0020499763,0.43228486,0.088906825,-49.71654,5484.1855,56.004993,1498.3197,-10.621729,978.45953,27.217653,837.8005,-5.762301,417.8035,8.293677,363.07504,4.836803,197.18732,1.4015397,238.50615,7.0038056,212.90231,0.21749477,126.82281,-2.8400156,139.189,2.7163134,125.08877,-1.7206464,97.53625,6.5628343,108.50473,-4.8114014,85.076904,3.7762012,91.30531,-3.321202,90.80543,0.09476776,73.74984,-3.683878,64.39886,0.5244516,63.00122,5.766393342389983e-05,0.03289590829001241,0.16928481849153235,1159.7498,-0.0043586767,15.536531,797.1829151365183,0.029284958994482194,74,LALISA - LISA.mp3
0.26126322,0.0077293385,0.05073552087364551,0.0013558199656557106,151.99908088235293,1611.718340377889,407189.91746084735,2312.2808459932708,236934.27641499665,3511.0537691382065,3187951.031439837,0.0075972304,0.00025271723,0.39740464,0.0952453,-83.61496,4453.8813,125.581116,667.46014,24.310804,380.30908,15.897765,115.71356,5.666038,244.76315,2.4726517,106.01017,4.29568,160.87271,7.641523,85.89003,-7.9468703,168.35236,4.789826,65.62708,-0.24360797,45.20419,4.8756404,42.01149,3.0941253,56.63979,1.9895501,50.67176,-2.2109962,35.223423,3.4333818,43.623127,-4.9008937,26.70562,2.43107,55.665073,-4.038457,32.095623,-0.3357178,28.104616,0.033849245269735165,0.01496570409136011,-0.01664379804306169,716.70667,0.0064122896,7.59771,421.08272576147436,0.039014246595651156,66,Dosti - Hemachandra.mp3
0.29965192,0.0052641965,0.10799481182275542,0.004318602528750469,95.703125,2607.71808070685,680417.697070582,2654.468974639438,112560.09387036144,5593.507843489986,2382843.5915516936,0.026008071,0.0010760815,0.3700529,0.08380317,-17.504055,1666.0763,75.44486,595.7564,6.1069584,415.69455,33.288097,282.26706,10.834682,124.56504,2.4755058,221.04614,-7.8185,123.26168,14.698212,106.11018,-11.220403,99.76364,5.3254743,116.490974,-0.9248296,73.24063,-2.5761802,59.309937,-5.562621,63.29269,-1.5950005,53.68218,-9.557155,53.217957,-3.541361,40.00866,-7.1054726,49.545956,-2.0143502,34.147022,-7.7484884,43.606583,-1.261594,39.9336,0.04012626920676871,0.016345226783774657,0.12427970135081644,1049.2223,-0.0048815906,6.9185634,781.4077317768075,0.03631018787812486,93,"Bole ho koyal bago me (Chudi jo khankee) - Falguni Pathak, Krishna Singh, Amit Ravat, Robin Raturi.mp3"
0.237629,0.0045888806,0.18042218943498453,0.01567172283951642,151.99908088235293,3342.4314599872764,1582342.3201312453,2866.9371924827033,110725.25031546658,6882.8833801458495,2093844.698858015,0.060666323,0.0035212159,0.40166306,0.08586695,-7.7355676,2346.0107,64.46235,1397.6234,14.624308,854.7682,17.182447,305.03708,5.8860583,161.22461,10.5612335,139.77806,-6.56791,107.50999,9.427088,103.667786,-10.120642,120.10292,6.120087,77.00767,-6.3331957,73.27826,2.2400453,76.80657,-2.145371,53.671524,0.922548,47.551876,-5.689918,52.4271,2.4775035,34.237316,-2.4563148,48.18849,2.0962183,45.485214,0.21778792,34.06254,0.10693529,40.489876,-0.064429346711836,0.022691862168621794,-0.009823160418811483,1087.1748,-0.0013741275,10.916542,794.2586332797202,0.034668246143197703,69,Grateful - NEFFEX.mp3
0.25550967,0.014435584,0.07500861672794118,0.0014326116835087555,129.19921875,1870.6415481130505,531404.3996121961,2253.639070114385,365509.1214080254,3898.184761543392,3675047.0356162325,0.0077434536,0.00019918832,0.353784,0.088990025,-73.94314,3972.2341,121.788055,966.4891,-5.524817,598.8806,14.503325,297.80655,13.9346485,240.23016,-5.8628397,367.1636,0.1498878,193.03583,-2.3708801,127.02823,-0.42216966,132.95045,14.440856,126.615654,-3.0326526,109.29569,12.643349,130.53468,-3.5923676,68.300995,4.6170554,82.25839,1.5891604,79.1181,-1.312758,73.04605,5.5263567,76.93173,-0.21348615,73.55398,-5.951401,77.2902,2.338848,93.307785,0.04121356541419121,0.021223309146301557,-0.2399957372971135,771.41614,0.0011061796,11.191722,477.9670131563953,0.04202488855908466,63,Bad boy - Marwa Loud.mp3
0.21818955,0.0043066866,0.0646148776122291,0.0013052790188417098,95.703125,1991.7422853459882,433879.54425365233,2660.8728791257163,191180.06000941392,4674.196735771817,4188462.989263175,0.012245953,0.00040252678,0.3458402,0.0908028,-89.756035,3892.397,112.281166,671.443,20.658657,345.3415,11.104205,218.95805,17.472902,335.69418,-3.2037504,212.57564,4.992975,174.63937,1.2610704,116.82186,-2.6974638,121.17117,6.6637464,230.94458,-3.7242637,116.571526,5.6354413,149.72015,-4.4286866,102.30499,-0.68034816,74.76559,1.359505,88.15658,0.14991085,92.21696,-3.7258844,75.35385,-0.109829575,77.024734,-6.3376822,70.82874,-0.77174515,61.818794,-0.0022559031574541,0.01001703713696166,-10.362897925640933,712.90094,0.0062027927,12.38786,434.57735778825315,0.03277738394460084,94,"Ye Manishike Majiliyo - Arun Gopan, Chinmayi Sripada & Baby Anusha.mp3"
0.15944065,0.004753699,0.06378268309791021,0.0004578976776324076,117.45383522727273,1749.469514145885,150643.05981007402,2289.796428819085,183246.3450989797,3833.943483334946,1727223.2352605301,0.006165405,5.3064545e-05,0.3360525,0.091716,-125.40423,11638.32,112.48847,513.3751,8.192054,310.7427,10.652215,328.62564,3.4868152,119.82207,3.7276251,227.82944,-6.1165147,158.82874,-0.26579374,107.16111,-5.5389323,103.185455,6.1204076,71.63382,-1.2583512,83.05519,4.977389,88.5301,-3.3464098,95.09342,-3.6765378,57.20523,-5.562309,41.43402,-0.56168,87.55382,-2.8829832,59.967045,-1.0179272,51.065643,-8.759904,81.88552,-1.4005814,52.082973,-0.03057145533856418,0.03362613053299043,0.510207581820756,657.7365,-0.008397478,5.11752,278.936559177768,0.03994238606674451,75,"Railin Oligal (From Blue Star) - Govind Vasantha, Pradeep Kumar & Shakthisree Gopalan.mp3"
0.38577628,0.009697799,0.05117164824400155,0.0007252462655253016,161.4990234375,2193.7183676625787,324052.55648932524,2819.058459103013,187446.57786799577,5468.750264548665,3596522.457009982,0.0061932923,7.6667035e-05,0.425143,0.0804957,-40.193718,1447.3715,100.25035,501.08862,14.602818,403.5446,10.246254,263.34195,15.483931,158.8555,-2.0197642,197.99281,9.26248,124.43056,1.6467297,132.88902,12.179988,135.13762,4.4284306,111.633575,-4.10894,81.16898,12.986647,97.27941,-3.7304778,114.273895,8.668691,66.97619,1.6797599,91.535484,6.220261,63.70106,7.6404543,89.02632,11.207758,81.75383,6.4153156,94.19068,5.456772,95.89029,0.0548343469006196,0.023290674768062517,-0.27266346011577713,648.29456,-0.0033028729,7.0626993,846.2845142210042,0.05092970184936511,39,Collide (feat. Tyga) [Sped Up Remix] - Justine Skye.mp3
0.3782112,0.01121463,0.06493800491002322,0.0008461237207113224,161.4990234375,1972.6279708891998,299205.83393699327,2598.7438606499345,130765.60928108006,4642.9552580180925,2966756.4026957974,0.015140343,0.00027360633,0.44499826,0.09011228,-6.0190687,4812.757,112.17921,394.95694,17.48667,266.92398,6.407699,111.73756,8.379584,104.59484,7.0839796,77.302345,-1.1805639,72.71842,6.1832366,45.498856,-0.5485699,44.6051,5.004614,46.192913,-1.3961918,36.45896,2.7718422,38.36967,-1.8783567,29.101698,3.2879748,30.042645,0.6428445,35.803154,4.6556354,49.366642,1.2080393,38.556477,1.1195731,34.518692,-4.7770877,37.31741,-2.1040747,40.609055,-0.00931615655918872,0.0057199013673906425,-0.00602847558240345,609.74896,-0.004988669,6.097823,746.069992491623,0.030955744458654913,76,"Naattu Koothu (From RRR) - Rahul Sipligunj, Yazin Nizar & Maragathamani.mp3"
0.34615993,0.008146253,0.1014600818740325,0.002447788220278756,129.19921875,2714.9106907434316,705943.6930782206,2886.6554210588442,199683.6615255116,5902.080977590461,3416087.630257115,0.01730446,0.0003994385,0.42872894,0.08193904,-7.193911,1865.7599,85.94473,695.15125,3.87826,532.5271,24.449566,354.4428,11.152752,220.51079,-3.0750396,345.57416,20.555626,247.66864,-6.9456015,295.33383,13.071646,147.95123,3.808451,160.40985,0.40428418,80.98167,8.582875,103.16115,-4.3814707,138.1479,6.0901437,89.712,-2.6789439,113.61748,4.5623283,80.21011,0.5784024,83.230286,6.7456,88.95903,-1.8518238,85.35802,7.613364,71.72557,-0.04412069590259163,0.03401508861221589,0.2863582203261165,1002.5626,0.0011839154,8.527865,939.7933082319232,0.05352373524826737,65,Kings & Queens - Ava Max.mp3
0.21184523,0.01014083,0.07694586880804953,0.005345123034637212,95.703125,2043.2310544632176,1253501.151580952,2407.015446286559,404636.3808110222,4395.073423592299,5557080.416209009,0.014891619,0.00088699884,0.3480461,0.090684354,-116.77375,10439.133,104.1586,1547.8246,18.77927,640.07684,22.03971,330.00867,12.003203,229.74983,4.2309546,143.41399,-1.5718627,127.88223,8.916875,125.56492,-5.211662,115.2983,7.5116687,95.86543,-3.4723797,93.19035,-2.263902,59.003925,-2.4173088,69.67371,-2.2264884,49.27747,-3.4251297,50.66428,0.87365144,59.96628,-5.1594477,59.430103,3.6741686,75.510185,-3.9332159,62.923096,-1.5350153,81.051216,0.01329879653782233,0.028756668248124596,0.39649579079518454,869.6774,0.008970454,16.458532,432.84876092329387,0.028281844315493132,39,Kabhi Kabhi Aditi - Rashid Ali.mp3
0.37127057,0.011034711,0.098820264125387,0.0029135388090033502,151.99908088235293,2243.011065692371,473727.18399558513,2455.157502447721,153358.27117553103,4751.537934766834,2734876.2983876993,0.019197753,0.0007973304,0.31937915,0.09102217,-5.6626196,2889.0835,92.43146,660.90686,-6.5312862,548.336,15.897154,285.26547,3.6806107,141.61156,2.8417041,204.53468,-2.9829452,124.12723,6.8095136,144.2783,-1.4257104,83.944214,6.0066056,54.34652,-0.42101493,81.047356,6.697679,59.037582,5.6547203,77.99192,7.6309175,84.55355,-1.5682224,70.63691,-0.12127317,75.1637,-4.0196953,76.0466,5.196475,82.80579,-1.1613591,60.319447,-0.9194599,54.462414,0.005855838757992293,0.018982768499266195,0.06333939732923755,956.1393,-0.00061074033,6.3065934,832.7639905477657,0.04900953796917446,74,Stronger (feat. Jessica Reynoso) - Lemon Fight.mp3
0.18705416,0.0034561194,0.0760157912877322,0.0007443566404721602,95.703125,2200.5112820442682,379215.56931757246,2753.4513244335512,206054.3661253925,5415.592252654557,3826150.985423106,0.009531859,0.00014939105,0.31880626,0.09207037,-90.23117,3071.6692,105.36682,526.95135,16.74488,244.42831,7.8833795,159.9519,10.809351,148.48383,-2.2297583,221.4153,0.7734581,194.9953,4.45828,129.957,-5.07772,124.79313,11.610928,213.94708,0.50392175,72.05434,5.4519854,75.04928,-5.153416,86.904106,2.9116817,72.50088,-5.432993,72.678566,-1.4872054,53.6127,-4.5452557,75.68195,4.425015,60.493156,-6.0179124,142.26134,1.4539913,79.477455,-0.017055264607925363,0.019800787676128046,0.48459034750180663,662.5465,0.011171734,5.817831,411.61478339748743,0.04459859399404137,45,Laal Chunariya (Reverb) - Akull.mp3
0.35478014,0.012821348,0.06446975377321981,0.0016416186706104494,99.38401442307692,1984.9424444770066,661865.4152068525,2370.1088570527586,352570.251445883,4512.506046826626,3882911.2832136303,0.014814585,0.0005742168,0.38600895,0.08740404,-33.02716,5619.277,106.78986,1559.429,7.89079,221.11842,28.27868,200.87292,10.872563,140.51186,12.898621,197.82755,0.018780876,113.40294,4.4898324,94.77371,-3.3930302,85.25835,6.041395,72.593895,-1.9989479,140.88905,5.8596354,62.351368,-2.81252,57.483128,5.5843897,53.69438,1.1753358,40.856613,3.3028893,50.184124,-3.0124342,63.3216,3.4749687,68.650604,-3.4776282,53.412525,-0.10659301,45.994015,0.0023680628456190494,0.029037221115079528,-5.17890469909616,815.0605,-0.0075544226,10.275642,704.2181534583724,0.027260829490652408,47,La La La - Neha Kakkar & Arjun Kanungo.mp3
0.30120274,0.0123693915,0.08244545762383901,0.0015056635695444671,143.5546875,1684.074132401104,330647.53530708887,1825.9877258367196,180914.90863404385,3213.3472359955495,1601023.1253836313,0.007882234,0.00018991805,0.38449875,0.095172234,-42.16203,5050.5645,127.42367,1166.7843,-32.93877,536.4858,20.352448,370.1183,-6.176964,346.48627,4.98387,309.4141,-3.43563,105.63269,3.6760714,167.12268,-6.045828,83.50655,3.4300969,115.14906,-5.5618744,78.63443,6.913958,49.35899,-6.99857,90.736916,1.7849748,58.277355,-5.1426687,48.72514,-0.18243966,41.276306,-6.6359515,50.445435,-0.7369469,34.330456,-5.3057413,40.469837,-1.1483792,77.920494,-0.015952548110226117,0.01329432361608296,0.1486066411901711,874.85315,0.0013609137,10.284795,507.24775019212115,0.034674366404089094,65,Vachaadayyo Saami - Kailash Kher & Divya Kumar.mp3
0.19810408,0.0063724206,0.11302728328173374,0.0019743340075902135,89.10290948275862,2483.6724271687335,481626.1125024248,2487.7132777811457,278147.6389371147,5329.309441061581,2561551.6297434876,0.024533523,0.0013222228,0.34129077,0.08873763,-59.752964,3247.5723,87.6746,786.40405,-9.202921,899.50696,22.65947,173.94353,-5.615591,160.5535,4.8269396,180.02312,2.8745806,167.68646,-4.1024446,116.96862,-2.3128986,238.8889,2.4581404,215.25735,-5.272613,92.08978,1.07719,73.20693,-5.723112,124.871254,4.3371205,110.28622,-1.58472,153.96925,3.5386937,69.60566,2.0038562,79.460304,2.7927382,131.15967,0.19775353,100.814476,0.7490224,94.21908,-0.053183247938551524,0.03295782783358443,0.04208196939201204,1027.769,-0.0046343855,8.331238,492.02564999299966,0.03516729990797984,44,Har Har Shambhu Shiv Mahadeva (feat. Abhilipsa Panda) - Jeetu Sharma.mp3
0.18334267,0.009724584,0.0828233842879257,0.0024025757021244425,172.265625,2345.736778086419,644298.5588995467,2771.1179980576026,199935.0003889232,5528.299904460139,3463245.0130024627,0.015644634,0.00039626838,0.3638456,0.09196908,-90.80222,3440.5376,97.85036,579.3332,18.152573,276.44638,11.6850195,319.74338,9.902466,257.73346,4.8026786,179.6682,-9.446245,152.28871,-1.5702982,113.5742,-4.8577547,96.13809,-3.773832,126.65567,-7.635742,130.69604,-0.7758704,102.678406,-4.117868,83.691795,-8.079796,70.99462,-1.4104524,82.72103,-4.289157,71.131035,-9.365767,68.078064,-0.677466,59.285393,-6.8416753,83.82625,-3.1128125,47.770912,0.04197594758209081,0.022430358275359646,0.08521510827243997,752.55005,-0.0014186236,10.8239765,430.0736333006545,0.029293334119273654,83,Rishtedar - Austad.mp3
0.21723881,0.0137126995,0.13806114551083593,0.005823682105435307,92.28515625,2980.41675450882,585582.4232588635,2741.61387585988,82381.14404274114,6287.3619811822755,1522518.0603608333,0.044551216,0.0021024123,0.45145914,0.08697609,-46.249485,4274.324,57.64718,1003.9404,-5.4080033,546.3333,23.581392,270.381,2.831428,259.8996,3.4093997,214.06837,-1.767315,145.94328,6.747365,116.994026,-3.4599895,118.57788,7.5228367,120.3965,-5.0888963,137.01396,1.5255864,91.08785,-2.7506711,108.38244,2.1574552,91.66043,-2.464874,65.94681,-3.1092114,97.72535,-4.511911,71.614365,0.9186933,65.390076,-3.2066107,64.23045,3.6862907,99.87655,0.007529041730332979,0.011604389252459697,-0.07832538341550024,1116.065,-0.0072555733,13.165157,647.4621998983622,0.028208223980344012,90,Jalebi Baby - Tesher & Jason Derulo.mp3
0.42961946,0.03034909,0.07721419673955109,0.006016210979456405,92.28515625,2195.0391341624827,1105888.381469736,2653.7209784524157,413392.06091734255,4994.3781330120455,7009272.503950482,0.015973212,0.0018189112,0.4249307,0.097838916,-51.436054,4191.5063,102.59803,1549.5217,2.8960536,692.51984,-4.0958843,559.2848,25.005,525.80164,-6.4042454,549.0688,-0.479014,275.47635,3.293482,281.34955,-3.142068,317.12296,4.3689084,166.94684,0.38283432,158.85818,4.9229393,124.63378,0.79808164,132.13414,10.537326,113.88804,-0.9368226,116.77203,7.008741,106.672554,-3.3214035,109.09278,5.007925,76.73684,-2.6858253,83.084816,-2.3224614,96.81235,-0.015101879014824163,0.011366235348270729,0.10725893489357109,944.4339,0.0013589086,14.302742,943.0315303468898,0.03626075007480812,94,"God Damn - Badshah, Karan Aujla & Hiten.mp3"
0.34258926,0.008287932,0.055046152404218264,0.0008402354097961413,123.046875,1665.3562426753729,318595.6382613679,2360.708358618739,191420.96621848026,3615.394804868905,2785446.4343044637,0.0049278284,8.438807e-05,0.29824528,0.086579956,-53.693527,3439.5547,124.63682,544.8444,19.109549,203.13388,11.286667,156.87794,19.314499,153.48639,7.6398253,87.0138,-6.9116483,133.03809,7.3449645,94.03969,-4.232602,89.112305,5.534009,91.52842,-1.2630932,92.79429,-1.0578859,75.194595,-3.842796,94.15585,9.083023,97.51254,-6.270673,60.38742,-1.3861136,60.27975,-7.7517867,59.90463,-0.53472465,60.255104,-8.222118,70.60056,-4.1308336,80.58578,0.03352037802343003,0.03470159674429083,0.027420185619613163,550.50366,0.00030898384,5.6604724,570.5331613950601,0.04848562173292016,53,Khairiyat (Happy  Bonus) - Pritam & Arijit Singh.mp3
0.31415504,0.00857068,0.07802749492066563,0.004285981131020006,95.703125,2308.689592430426,1117186.268767286,2514.3485702819357,373359.93876726157,5149.318862773316,4697100.113551369,0.02299516,0.0015995727,0.44424292,0.088651314,-48.38371,5180.3115,92.63971,1755.6895,12.846478,642.811,24.57865,307.7518,-4.6415334,280.0945,8.323247,151.87727,-6.2026033,156.14774,9.120194,169.00624,0.5826739,119.931625,12.827854,97.400734,7.107319,129.7887,7.3654356,74.19093,3.3109965,76.75,7.2430067,77.087074,1.106447,82.76652,5.6776257,63.08934,-5.590473,59.386555,4.2374544,68.34461,-0.40269843,60.54605,3.346712,50.012486,-0.0040162736776998016,0.009029136040882629,0.46970572135147637,918.289,-0.00025324224,14.814778,725.2864762708334,0.029395713204750793,48,Admirin' You (feat. Preston Pablo) - Karan Aujla & Ikky.mp3
0.28296736,0.005406322,0.03612638774671053,0.0016518888045973434,89.10290948275862,1580.628425524032,1091656.5671238478,2212.4227181853976,440748.75626670936,3451.2624640213817,5976896.776549466,0.0074432464,0.00028777175,0.50196505,0.085159995,-129.91905,4258.427,111.19513,1623.8882,21.463608,414.80176,31.52465,102.48653,13.180148,200.2469,15.09795,89.78499,10.002602,101.45379,12.900633,66.19856,5.274442,38.058002,9.124988,30.298828,-1.5150193,81.46976,7.3555098,42.205578,2.5241942,47.36649,9.019978,29.848452,0.7732793,59.048424,1.3885162,48.599163,0.88303614,56.4609,3.1399887,75.553474,5.0881996,82.333115,11.536823,68.13922,0.005226402457401393,0.006330829227313937,-0.029385374885482693,388.194,-0.004786449,15.167203,447.2662508583489,0.023475713772325393,44,The Lost Soul Down X Lost Soul - NBSPLV.mp3
